"Plot Title: forest"
"#","Date Time, GMT-05:00","Water Content, m³/m³ (LGR S/N: 2252216, SEN S/N: 2012386)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2226786)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2229654)","RH, % (LGR S/N: 2252216, SEN S/N: 2229654)"
1,06/26/15 13:00:00,0.0497,16.082,20.650,61.500
2,06/26/15 14:00:00,0.0497,16.129,21.079,60.800
3,06/26/15 15:00:00,0.0490,16.201,21.032,57.200
4,06/26/15 16:00:00,0.0482,16.272,20.746,54.500
5,06/26/15 17:00:00,0.0475,16.272,20.365,52.800
6,06/26/15 18:00:00,0.0475,16.249,19.888,55.800
7,06/26/15 19:00:00,0.0475,16.201,18.889,58.700
8,06/26/15 20:00:00,0.0475,16.153,17.439,66.800
9,06/26/15 21:00:00,0.0475,16.082,16.939,66.800
10,06/26/15 22:00:00,0.0475,16.010,16.987,67.700
11,06/26/15 23:00:00,0.0475,15.939,17.034,65.500
12,06/27/15 00:00:00,0.0475,15.867,16.677,66.900
13,06/27/15 01:00:00,0.0475,15.796,16.272,70.600
14,06/27/15 02:00:00,0.0475,15.724,15.915,70.800
15,06/27/15 03:00:00,0.0475,15.652,15.676,72.600
16,06/27/15 04:00:00,0.0475,15.581,16.106,73.400
17,06/27/15 05:00:00,0.0475,15.533,16.344,70.500
18,06/27/15 06:00:00,0.0475,15.509,18.485,65.900
19,06/27/15 07:00:00,0.0475,15.461,17.891,62.000
20,06/27/15 08:00:00,0.0475,15.414,17.368,68.500
21,06/27/15 09:00:00,0.0468,15.390,17.510,71.700
22,06/27/15 10:00:00,0.0468,15.366,17.225,74.200
23,06/27/15 11:00:00,0.0468,15.342,14.409,80.200
24,06/27/15 12:00:00,0.0497,15.270,14.337,93.000
25,06/27/15 13:00:00,0.1499,15.199,13.642,94.700
26,06/27/15 14:00:00,0.1543,15.127,14.840,96.000
27,06/27/15 15:00:00,0.2153,15.079,15.318,96.900
28,06/27/15 16:00:00,0.2610,15.103,15.127,97.300
29,06/27/15 17:00:00,0.2182,15.127,14.864,97.700
30,06/27/15 18:00:00,0.2153,15.127,14.433,97.700
31,06/27/15 19:00:00,0.2153,15.103,14.146,97.800
32,06/27/15 20:00:00,0.2618,15.055,14.026,97.900
33,06/27/15 21:00:00,0.2596,14.984,13.497,97.900
34,06/27/15 22:00:00,0.2276,14.912,13.401,97.900
35,06/27/15 23:00:00,0.2211,14.840,12.968,98.000
36,06/28/15 00:00:00,0.2153,14.768,12.968,98.000
37,06/28/15 01:00:00,0.2458,14.697,12.582,97.900
38,06/28/15 02:00:00,0.2233,14.577,12.509,97.900
39,06/28/15 03:00:00,0.2160,14.529,12.147,97.900
40,06/28/15 04:00:00,0.2211,14.457,12.171,98.000
41,06/28/15 05:00:00,0.2371,14.361,12.147,98.000
42,06/28/15 06:00:00,0.2451,14.242,12.050,98.000
43,06/28/15 07:00:00,0.2320,14.146,12.074,98.100
44,06/28/15 08:00:00,0.2247,14.098,12.292,98.200
45,06/28/15 09:00:00,0.2182,14.050,12.606,98.200
46,06/28/15 10:00:00,0.2138,14.050,12.944,98.300
47,06/28/15 11:00:00,0.2095,14.074,13.161,98.300
48,06/28/15 12:00:00,0.2066,14.098,13.449,98.300
49,06/28/15 13:00:00,0.2037,14.146,13.425,98.300
50,06/28/15 14:00:00,0.2015,14.170,13.546,98.300
51,06/28/15 15:00:00,0.2051,14.194,13.522,98.400
52,06/28/15 16:00:00,0.2087,14.218,13.978,98.500
53,06/28/15 17:00:00,0.2066,14.218,15.031,98.800
54,06/28/15 18:00:00,0.2037,14.266,14.888,98.800
55,06/28/15 19:00:00,0.2015,14.337,14.888,98.700
56,06/28/15 20:00:00,0.2000,14.361,14.745,98.600
57,06/28/15 21:00:00,0.1978,14.385,14.601,98.600
58,06/28/15 22:00:00,0.1964,14.385,14.314,98.500
59,06/28/15 23:00:00,0.1949,14.385,13.906,98.400
60,06/29/15 00:00:00,0.1935,14.361,13.786,98.200
61,06/29/15 01:00:00,0.1920,14.361,14.050,98.100
62,06/29/15 02:00:00,0.1913,14.337,14.146,97.400
63,06/29/15 03:00:00,0.1899,14.314,14.050,97.300
64,06/29/15 04:00:00,0.1891,14.314,14.122,97.400
65,06/29/15 05:00:00,0.1884,14.314,13.714,97.200
66,06/29/15 06:00:00,0.1877,14.290,13.425,97.600
67,06/29/15 07:00:00,0.1870,14.290,14.290,97.900
68,06/29/15 08:00:00,0.1862,14.290,15.223,97.800
69,06/29/15 09:00:00,0.1848,14.337,17.796,93.800
70,06/29/15 10:00:00,0.1840,14.457,19.127,81.800
71,06/29/15 11:00:00,0.1826,14.601,19.888,77.100
72,06/29/15 12:00:00,0.1819,14.768,21.175,77.700
73,06/29/15 13:00:00,0.1804,14.936,22.178,77.300
74,06/29/15 14:00:00,0.1790,15.103,22.920,71.800
75,06/29/15 15:00:00,0.1782,15.294,22.417,69.700
76,06/29/15 16:00:00,0.1768,15.461,22.154,72.100
77,06/29/15 17:00:00,0.1761,15.581,22.465,70.400
78,06/29/15 18:00:00,0.1753,15.629,21.151,70.600
79,06/29/15 19:00:00,0.1746,15.652,19.603,76.400
80,06/29/15 20:00:00,0.1739,15.652,18.081,83.800
81,06/29/15 21:00:00,0.1732,15.652,16.939,89.200
82,06/29/15 22:00:00,0.1732,15.605,16.177,92.600
83,06/29/15 23:00:00,0.1724,15.557,15.509,94.400
84,06/30/15 00:00:00,0.1724,15.485,14.912,95.500
85,06/30/15 01:00:00,0.1717,15.438,14.457,96.100
86,06/30/15 02:00:00,0.1717,15.342,14.529,96.600
87,06/30/15 03:00:00,0.1717,15.270,14.529,96.800
88,06/30/15 04:00:00,0.1710,15.223,14.888,97.100
89,06/30/15 05:00:00,0.1710,15.175,14.864,97.300
90,06/30/15 06:00:00,0.1710,15.127,15.103,97.400
91,06/30/15 07:00:00,0.1702,15.103,15.557,97.500
92,06/30/15 08:00:00,0.1702,15.079,16.868,95.200
93,06/30/15 09:00:00,0.1695,15.127,18.580,89.400
94,06/30/15 10:00:00,0.1688,15.175,17.320,86.200
95,06/30/15 11:00:00,0.1681,15.199,17.796,88.200
96,06/30/15 12:00:00,0.1681,15.223,16.606,90.300
97,06/30/15 13:00:00,0.1673,15.223,16.225,92.000
98,06/30/15 14:00:00,0.1673,15.223,15.509,93.700
99,06/30/15 15:00:00,0.1673,15.223,16.010,94.800
100,06/30/15 16:00:00,0.1673,15.199,16.844,94.300
101,06/30/15 17:00:00,0.1666,15.223,16.796,93.700
102,06/30/15 18:00:00,0.1666,15.247,16.796,93.100
103,06/30/15 19:00:00,0.1666,15.247,16.415,93.400
104,06/30/15 20:00:00,0.1659,15.247,15.581,94.800
105,06/30/15 21:00:00,0.1659,15.223,15.270,96.100
106,06/30/15 22:00:00,0.1659,15.199,15.366,97.000
107,06/30/15 23:00:00,0.1659,15.151,15.652,97.200
108,07/01/15 00:00:00,0.1652,15.151,15.939,97.500
109,07/01/15 01:00:00,0.1652,15.127,15.915,97.700
110,07/01/15 02:00:00,0.1652,15.127,15.819,98.000
111,07/01/15 03:00:00,0.1652,15.127,16.082,98.200
112,07/01/15 04:00:00,0.1652,15.127,16.058,98.400
113,07/01/15 05:00:00,0.1652,15.127,15.605,98.400
114,07/01/15 06:00:00,0.1652,15.127,16.630,98.300
115,07/01/15 07:00:00,0.1644,15.127,16.939,96.600
116,07/01/15 08:00:00,0.1644,15.175,17.891,92.800
117,07/01/15 09:00:00,0.1637,15.199,18.771,86.200
118,07/01/15 10:00:00,0.1630,15.247,19.841,81.600
119,07/01/15 11:00:00,0.1623,15.318,20.913,78.300
120,07/01/15 12:00:00,0.1615,15.390,21.628,75.800
121,07/01/15 13:00:00,0.1601,15.509,22.082,72.600
122,07/01/15 14:00:00,0.1594,15.605,22.369,72.200
123,07/01/15 15:00:00,0.1579,15.724,21.652,69.800
124,07/01/15 16:00:00,0.1572,15.843,21.843,70.100
125,07/01/15 17:00:00,0.1564,15.891,20.698,71.500
126,07/01/15 18:00:00,0.1557,15.891,20.269,73.600
127,07/01/15 19:00:00,0.1557,15.891,19.532,75.500
128,07/01/15 20:00:00,0.1557,15.867,18.509,77.800
129,07/01/15 21:00:00,0.1557,15.819,17.344,79.900
130,07/01/15 22:00:00,0.1550,15.748,16.511,81.900
131,07/01/15 23:00:00,0.1557,15.700,16.249,84.300
132,07/02/15 00:00:00,0.1550,15.629,15.867,85.800
133,07/02/15 01:00:00,0.1550,15.557,15.533,86.400
134,07/02/15 02:00:00,0.1550,15.485,15.366,87.500
135,07/02/15 03:00:00,0.1550,15.414,15.294,87.500
136,07/02/15 04:00:00,0.1550,15.366,14.840,86.400
137,07/02/15 05:00:00,0.1550,15.294,13.882,87.500
138,07/02/15 06:00:00,0.1550,15.223,13.329,90.100
139,07/02/15 07:00:00,0.1550,15.151,14.840,89.600
140,07/02/15 08:00:00,0.1543,15.103,16.225,84.400
141,07/02/15 09:00:00,0.1535,15.103,17.748,73.400
142,07/02/15 10:00:00,0.1528,15.127,18.485,63.200
143,07/02/15 11:00:00,0.1514,15.175,19.175,59.200
144,07/02/15 12:00:00,0.1506,15.223,19.746,58.500
145,07/02/15 13:00:00,0.1492,15.270,19.532,55.800
146,07/02/15 14:00:00,0.1477,15.318,20.650,53.500
147,07/02/15 15:00:00,0.1470,15.414,19.674,56.300
148,07/02/15 16:00:00,0.1456,15.509,19.912,58.000
149,07/02/15 17:00:00,0.1448,15.533,19.746,59.300
150,07/02/15 18:00:00,0.1441,15.557,19.365,60.900
151,07/02/15 19:00:00,0.1441,15.557,18.057,64.000
152,07/02/15 20:00:00,0.1441,15.533,16.725,59.500
153,07/02/15 21:00:00,0.1434,15.485,15.557,51.700
154,07/02/15 22:00:00,0.1441,15.390,14.553,62.200
155,07/02/15 23:00:00,0.1441,15.270,13.401,70.800
156,07/03/15 00:00:00,0.1441,15.151,12.582,75.700
157,07/03/15 01:00:00,0.1441,15.031,11.662,80.100
158,07/03/15 02:00:00,0.1441,14.912,11.297,84.700
159,07/03/15 03:00:00,0.1441,14.792,10.785,85.200
160,07/03/15 04:00:00,0.1448,14.673,10.443,80.300
161,07/03/15 05:00:00,0.1448,14.529,9.682,83.900
162,07/03/15 06:00:00,0.1441,14.409,10.320,84.800
163,07/03/15 07:00:00,0.1441,14.290,12.171,85.600
164,07/03/15 08:00:00,0.1441,14.242,14.864,79.300
165,07/03/15 09:00:00,0.1434,14.290,18.081,71.200
166,07/03/15 10:00:00,0.1419,14.385,19.318,61.600
167,07/03/15 11:00:00,0.1405,14.553,19.841,54.800
168,07/03/15 12:00:00,0.1397,14.673,20.031,53.100
169,07/03/15 13:00:00,0.1383,14.816,20.817,53.200
170,07/03/15 14:00:00,0.1361,14.936,20.936,49.300
171,07/03/15 15:00:00,0.1347,15.055,20.222,47.000
172,07/03/15 16:00:00,0.1332,15.127,19.746,48.400
173,07/03/15 17:00:00,0.1325,15.175,19.508,53.500
174,07/03/15 18:00:00,0.1318,15.199,18.771,55.800
175,07/03/15 19:00:00,0.1318,15.199,17.677,59.700
176,07/03/15 20:00:00,0.1318,15.175,16.106,67.200
177,07/03/15 21:00:00,0.1318,15.127,15.294,72.900
178,07/03/15 22:00:00,0.1318,15.055,14.553,75.600
179,07/03/15 23:00:00,0.1318,14.984,14.026,80.400
180,07/04/15 00:00:00,0.1325,14.912,13.762,83.100
181,07/04/15 01:00:00,0.1325,14.840,13.016,85.300
182,07/04/15 02:00:00,0.1325,14.745,12.823,87.400
183,07/04/15 03:00:00,0.1325,14.673,12.437,84.800
184,07/04/15 04:00:00,0.1325,14.577,11.759,87.400
185,07/04/15 05:00:00,0.1325,14.481,11.613,88.100
186,07/04/15 06:00:00,0.1325,14.385,12.098,86.300
187,07/04/15 07:00:00,0.1325,14.290,14.266,82.100
188,07/04/15 08:00:00,0.1318,14.266,17.034,78.500
189,07/04/15 09:00:00,0.1310,14.337,18.961,72.300
190,07/04/15 10:00:00,0.1303,14.481,20.579,65.500
191,07/04/15 11:00:00,0.1281,14.649,21.628,62.200
192,07/04/15 12:00:00,0.1259,14.840,22.250,58.100
193,07/04/15 13:00:00,0.1245,15.031,22.537,56.800
194,07/04/15 14:00:00,0.1223,15.199,22.681,55.800
195,07/04/15 15:00:00,0.1209,15.342,23.136,53.800
196,07/04/15 16:00:00,0.1187,15.485,23.160,56.200
197,07/04/15 17:00:00,0.1172,15.605,22.011,58.000
198,07/04/15 18:00:00,0.1165,15.676,22.753,63.000
199,07/04/15 19:00:00,0.1165,15.724,21.223,66.900
200,07/04/15 20:00:00,0.1165,15.772,20.079,71.100
201,07/04/15 21:00:00,0.1165,15.796,20.055,74.600
202,07/04/15 22:00:00,0.1165,15.796,20.770,73.000
203,07/04/15 23:00:00,0.1165,15.796,18.366,76.900
204,07/05/15 00:00:00,0.1165,15.796,17.439,82.000
205,07/05/15 01:00:00,0.1165,15.748,16.177,86.100
206,07/05/15 02:00:00,0.1165,15.676,15.629,88.900
207,07/05/15 03:00:00,0.1172,15.605,15.342,89.400
208,07/05/15 04:00:00,0.1165,15.533,14.912,90.000
209,07/05/15 05:00:00,0.1165,15.438,15.079,90.500
210,07/05/15 06:00:00,0.1165,15.366,15.509,90.100
211,07/05/15 07:00:00,0.1165,15.342,16.749,90.200
212,07/05/15 08:00:00,0.1165,15.342,18.723,87.700
213,07/05/15 09:00:00,0.1150,15.390,21.390,82.600
214,07/05/15 10:00:00,0.1143,15.533,21.843,76.400
215,07/05/15 11:00:00,0.1121,15.700,23.521,73.400
216,07/05/15 12:00:00,0.1100,15.867,24.508,70.500
217,07/05/15 13:00:00,0.1085,16.058,24.195,70.700
218,07/05/15 14:00:00,0.1063,16.249,24.412,73.500
219,07/05/15 15:00:00,0.1042,16.392,24.291,74.500
220,07/05/15 16:00:00,0.1027,16.534,24.026,72.700
221,07/05/15 17:00:00,0.1020,16.630,24.871,77.000
222,07/05/15 18:00:00,0.1005,16.749,24.388,72.300
223,07/05/15 19:00:00,0.1005,16.844,23.665,75.200
224,07/05/15 20:00:00,0.1005,16.915,22.561,76.900
225,07/05/15 21:00:00,0.1005,16.939,21.461,77.900
226,07/05/15 22:00:00,0.1005,16.915,20.317,80.500
227,07/05/15 23:00:00,0.1005,16.892,19.698,83.000
228,07/06/15 00:00:00,0.1005,16.820,19.127,84.300
229,07/06/15 01:00:00,0.1005,16.749,18.747,87.400
230,07/06/15 02:00:00,0.1012,16.701,18.176,89.400
231,07/06/15 03:00:00,0.1005,16.630,17.130,91.700
232,07/06/15 04:00:00,0.1012,16.558,16.606,93.600
233,07/06/15 05:00:00,0.1005,16.463,16.249,94.400
234,07/06/15 06:00:00,0.1005,16.368,16.630,94.900
235,07/06/15 07:00:00,0.1012,16.296,17.701,94.900
236,07/06/15 08:00:00,0.1005,16.296,20.079,91.900
237,07/06/15 09:00:00,0.0998,16.344,21.175,85.800
238,07/06/15 10:00:00,0.0983,16.415,22.513,81.300
239,07/06/15 11:00:00,0.0969,16.558,22.561,78.100
240,07/06/15 12:00:00,0.0954,16.677,23.472,77.300
241,07/06/15 13:00:00,0.0933,16.820,23.785,75.700
242,07/06/15 14:00:00,0.0911,16.963,23.713,75.800
243,07/06/15 15:00:00,0.0889,17.082,23.617,76.100
244,07/06/15 16:00:00,0.0874,17.201,23.328,73.500
245,07/06/15 17:00:00,0.0860,17.249,22.609,70.000
246,07/06/15 18:00:00,0.0853,17.249,22.178,75.900
247,07/06/15 19:00:00,0.0853,17.249,21.557,79.800
248,07/06/15 20:00:00,0.0845,17.225,20.388,82.800
249,07/06/15 21:00:00,0.0853,17.177,19.318,86.300
250,07/06/15 22:00:00,0.0853,17.106,18.533,90.300
251,07/06/15 23:00:00,0.0853,17.034,18.129,93.200
252,07/07/15 00:00:00,0.0860,16.963,18.010,94.200
253,07/07/15 01:00:00,0.0853,16.915,18.438,94.700
254,07/07/15 02:00:00,0.0860,16.868,18.247,94.300
255,07/07/15 03:00:00,0.0860,16.820,17.843,91.800
256,07/07/15 04:00:00,0.0860,16.773,17.272,91.500
257,07/07/15 05:00:00,0.0860,16.701,16.844,92.600
258,07/07/15 06:00:00,0.0860,16.630,17.891,93.600
259,07/07/15 07:00:00,0.0860,16.606,19.389,94.100
260,07/07/15 08:00:00,0.0860,16.630,22.944,91.900
261,07/07/15 09:00:00,0.0845,16.773,24.436,86.000
262,07/07/15 10:00:00,0.0831,16.963,25.939,82.900
263,07/07/15 11:00:00,0.0809,17.201,26.720,81.200
264,07/07/15 12:00:00,0.0795,17.439,27.727,80.200
265,07/07/15 13:00:00,0.1782,17.701,22.202,84.900
266,07/07/15 14:00:00,0.1543,17.986,23.497,96.900
267,07/07/15 15:00:00,0.1470,18.081,23.328,96.900
268,07/07/15 16:00:00,0.2276,18.152,21.533,97.500
269,07/07/15 17:00:00,0.2015,18.343,22.034,98.600
270,07/07/15 18:00:00,0.1899,18.414,22.178,99.000
271,07/07/15 19:00:00,0.1840,18.414,19.960,98.400
272,07/07/15 20:00:00,0.1797,18.343,18.842,97.100
273,07/07/15 21:00:00,0.1768,18.224,17.653,97.100
274,07/07/15 22:00:00,0.1746,18.057,16.249,97.200
275,07/07/15 23:00:00,0.1724,17.867,16.177,95.500
276,07/08/15 00:00:00,0.1710,17.653,16.106,94.400
277,07/08/15 01:00:00,0.1695,17.486,15.867,93.200
278,07/08/15 02:00:00,0.1681,17.320,15.843,92.700
279,07/08/15 03:00:00,0.1666,17.177,14.984,92.400
280,07/08/15 04:00:00,0.1652,17.034,14.290,91.900
281,07/08/15 05:00:00,0.1644,16.892,13.570,91.500
282,07/08/15 06:00:00,0.1637,16.725,13.810,92.900
283,07/08/15 07:00:00,0.1623,16.582,15.199,92.500
284,07/08/15 08:00:00,0.1615,16.487,16.296,86.600
285,07/08/15 09:00:00,0.1594,16.463,17.843,79.300
286,07/08/15 10:00:00,0.1572,16.439,18.176,73.500
287,07/08/15 11:00:00,0.1550,16.463,18.652,69.500
288,07/08/15 12:00:00,0.1528,16.487,19.032,66.200
289,07/08/15 13:00:00,0.1499,16.511,18.723,67.600
290,07/08/15 14:00:00,0.1485,16.511,18.319,70.200
291,07/08/15 15:00:00,0.1463,16.534,18.129,72.100
292,07/08/15 16:00:00,0.1448,16.511,18.319,72.700
293,07/08/15 17:00:00,0.1434,16.511,17.915,73.800
294,07/08/15 18:00:00,0.1426,16.511,17.582,77.100
295,07/08/15 19:00:00,0.1419,16.511,16.820,78.900
296,07/08/15 20:00:00,0.1412,16.487,16.153,79.100
297,07/08/15 21:00:00,0.1412,16.415,15.366,80.000
298,07/08/15 22:00:00,0.1405,16.344,14.697,83.500
299,07/08/15 23:00:00,0.1405,16.249,14.816,87.000
300,07/09/15 00:00:00,0.1397,16.153,14.170,88.300
301,07/09/15 01:00:00,0.1397,16.058,14.194,89.600
302,07/09/15 02:00:00,0.1390,15.963,14.242,91.100
303,07/09/15 03:00:00,0.1390,15.891,14.601,91.600
304,07/09/15 04:00:00,0.1390,15.843,14.649,91.900
305,07/09/15 05:00:00,0.1383,15.796,14.601,92.400
306,07/09/15 06:00:00,0.1383,15.772,15.175,92.200
307,07/09/15 07:00:00,0.1376,15.748,15.748,91.600
308,07/09/15 08:00:00,0.1376,15.748,16.368,90.300
309,07/09/15 09:00:00,0.1368,15.772,16.463,89.000
310,07/09/15 10:00:00,0.1361,15.796,17.272,85.700
311,07/09/15 11:00:00,0.1354,15.819,17.819,83.600
312,07/09/15 12:00:00,0.1339,15.867,18.937,79.500
313,07/09/15 13:00:00,0.1318,15.939,19.817,74.000
314,07/09/15 14:00:00,0.1296,16.034,19.746,74.900
315,07/09/15 15:00:00,0.1274,16.129,19.770,74.900
316,07/09/15 16:00:00,0.1259,16.249,19.532,76.900
317,07/09/15 17:00:00,0.1238,16.320,19.579,75.700
318,07/09/15 18:00:00,0.1230,16.344,19.103,76.200
319,07/09/15 19:00:00,0.1223,16.344,18.604,75.800
320,07/09/15 20:00:00,0.1216,16.344,17.629,79.300
321,07/09/15 21:00:00,0.1216,16.320,16.963,83.400
322,07/09/15 22:00:00,0.1216,16.272,17.082,81.900
323,07/09/15 23:00:00,0.1216,16.225,15.867,80.000
324,07/10/15 00:00:00,0.1209,16.177,15.223,86.300
325,07/10/15 01:00:00,0.1209,16.082,14.673,89.200
326,07/10/15 02:00:00,0.1209,16.010,14.002,90.300
327,07/10/15 03:00:00,0.1209,15.915,13.738,90.500
328,07/10/15 04:00:00,0.1209,15.796,13.281,91.100
329,07/10/15 05:00:00,0.1201,15.700,12.437,92.200
330,07/10/15 06:00:00,0.1201,15.605,13.353,92.800
331,07/10/15 07:00:00,0.1194,15.509,14.840,92.400
332,07/10/15 08:00:00,0.1187,15.509,16.630,89.500
333,07/10/15 09:00:00,0.1172,15.557,19.674,81.100
334,07/10/15 10:00:00,0.1150,15.676,21.891,73.900
335,07/10/15 11:00:00,0.1129,15.891,22.848,68.200
336,07/10/15 12:00:00,0.1100,16.106,23.737,65.900
337,07/10/15 13:00:00,0.1071,16.296,24.291,62.900
338,07/10/15 14:00:00,0.1042,16.439,24.968,61.600
339,07/10/15 15:00:00,0.1020,16.630,25.186,56.200
340,07/10/15 16:00:00,0.0991,16.796,24.895,56.700
341,07/10/15 17:00:00,0.0976,16.892,23.665,55.800
342,07/10/15 18:00:00,0.0962,16.963,23.304,62.400
343,07/10/15 19:00:00,0.0954,17.011,22.753,59.600
344,07/10/15 20:00:00,0.0954,17.011,20.889,67.900
345,07/10/15 21:00:00,0.0954,17.011,19.888,77.000
346,07/10/15 22:00:00,0.0954,16.987,19.817,80.000
347,07/10/15 23:00:00,0.0947,16.963,19.603,78.000
348,07/11/15 00:00:00,0.0947,16.939,18.699,80.000
349,07/11/15 01:00:00,0.0947,16.892,17.819,84.800
350,07/11/15 02:00:00,0.0947,16.844,16.868,87.400
351,07/11/15 03:00:00,0.0947,16.773,16.630,89.300
352,07/11/15 04:00:00,0.0947,16.677,16.272,89.800
353,07/11/15 05:00:00,0.0947,16.606,15.509,90.700
354,07/11/15 06:00:00,0.0947,16.511,15.676,91.300
355,07/11/15 07:00:00,0.0947,16.439,16.915,90.700
356,07/11/15 08:00:00,0.0940,16.415,19.532,87.200
357,07/11/15 09:00:00,0.0925,16.463,22.106,80.400
358,07/11/15 10:00:00,0.0904,16.606,23.785,72.600
359,07/11/15 11:00:00,0.0882,16.796,24.968,62.700
360,07/11/15 12:00:00,0.0853,16.987,25.841,60.800
361,07/11/15 13:00:00,0.0831,17.201,26.769,58.900
362,07/11/15 14:00:00,0.0802,17.391,26.134,59.100
363,07/11/15 15:00:00,0.0780,17.558,26.402,62.800
364,07/11/15 16:00:00,0.0758,17.701,27.161,61.800
365,07/11/15 17:00:00,0.0744,17.843,27.579,58.200
366,07/11/15 18:00:00,0.0736,17.938,25.987,56.800
367,07/11/15 19:00:00,0.0729,17.986,25.113,62.000
368,07/11/15 20:00:00,0.0729,18.057,24.050,64.200
369,07/11/15 21:00:00,0.0729,18.057,22.896,68.900
370,07/11/15 22:00:00,0.0729,18.057,21.772,73.700
371,07/11/15 23:00:00,0.0729,18.010,20.650,79.500
372,07/12/15 00:00:00,0.0729,17.962,20.031,81.300
373,07/12/15 01:00:00,0.0736,17.867,19.008,85.600
374,07/12/15 02:00:00,0.0729,17.772,18.414,87.900
375,07/12/15 03:00:00,0.0729,17.677,18.081,89.500
376,07/12/15 04:00:00,0.0729,17.582,17.819,90.000
377,07/12/15 05:00:00,0.0729,17.486,17.605,89.400
378,07/12/15 06:00:00,0.0729,17.415,17.867,91.200
379,07/12/15 07:00:00,0.0729,17.344,18.985,90.700
380,07/12/15 08:00:00,0.0729,17.320,20.698,88.100
381,07/12/15 09:00:00,0.0722,17.344,21.652,83.600
382,07/12/15 10:00:00,0.0715,17.439,23.593,81.600
383,07/12/15 11:00:00,0.0700,17.558,24.436,77.300
384,07/12/15 12:00:00,0.0686,17.724,25.162,69.200
385,07/12/15 13:00:00,0.0664,17.867,26.378,62.800
386,07/12/15 14:00:00,0.0649,18.033,26.426,60.000
387,07/12/15 15:00:00,0.0628,18.176,25.987,58.400
388,07/12/15 16:00:00,0.0613,18.319,25.890,58.400
389,07/12/15 17:00:00,0.0606,18.366,25.550,63.000
390,07/12/15 18:00:00,0.0598,18.390,24.726,65.700
391,07/12/15 19:00:00,0.0598,18.390,23.665,69.400
392,07/12/15 20:00:00,0.0598,18.390,22.154,78.200
393,07/12/15 21:00:00,0.0598,18.343,21.270,80.500
394,07/12/15 22:00:00,0.0598,18.295,20.388,82.900
395,07/12/15 23:00:00,0.0598,18.224,19.032,86.700
396,07/13/15 00:00:00,0.0598,18.129,18.247,89.500
397,07/13/15 01:00:00,0.0598,18.010,17.962,91.600
398,07/13/15 02:00:00,0.0598,17.891,17.368,93.100
399,07/13/15 03:00:00,0.0598,17.772,16.963,93.700
400,07/13/15 04:00:00,0.0598,17.653,16.749,93.100
401,07/13/15 05:00:00,0.0598,17.534,16.749,93.100
402,07/13/15 06:00:00,0.0598,17.439,16.963,92.700
403,07/13/15 07:00:00,0.0598,17.344,18.604,92.700
404,07/13/15 08:00:00,0.0598,17.344,20.770,90.600
405,07/13/15 09:00:00,0.0598,17.415,22.513,85.200
406,07/13/15 10:00:00,0.0591,17.558,23.136,82.100
407,07/13/15 11:00:00,0.0584,17.724,23.472,79.800
408,07/13/15 12:00:00,0.0577,17.867,23.761,78.100
409,07/13/15 13:00:00,0.0569,17.986,24.968,78.000
410,07/13/15 14:00:00,0.0562,18.152,24.798,77.600
411,07/13/15 15:00:00,0.0548,18.319,24.919,77.300
412,07/13/15 16:00:00,0.0548,18.485,24.436,80.600
413,07/13/15 17:00:00,0.0540,18.557,23.569,80.100
414,07/13/15 18:00:00,0.0540,18.557,23.424,81.400
415,07/13/15 19:00:00,0.0540,18.557,21.987,82.800
416,07/13/15 20:00:00,0.0540,18.533,21.008,87.300
417,07/13/15 21:00:00,0.0540,18.461,20.603,90.700
418,07/13/15 22:00:00,0.0540,18.390,20.222,92.200
419,07/13/15 23:00:00,0.0540,18.319,19.841,93.500
420,07/14/15 00:00:00,0.0540,18.247,19.532,94.600
421,07/14/15 01:00:00,0.0540,18.176,19.318,95.500
422,07/14/15 02:00:00,0.0540,18.129,19.127,95.800
423,07/14/15 03:00:00,0.0540,18.057,18.985,95.800
424,07/14/15 04:00:00,0.0548,18.010,18.557,96.200
425,07/14/15 05:00:00,0.0540,17.938,18.414,96.600
426,07/14/15 06:00:00,0.0540,17.867,18.961,97.000
427,07/14/15 07:00:00,0.0548,17.843,20.365,97.200
428,07/14/15 08:00:00,0.1180,17.867,21.103,96.700
429,07/14/15 09:00:00,0.1434,17.986,20.865,97.900
430,07/14/15 10:00:00,0.1368,18.081,21.557,98.700
431,07/14/15 11:00:00,0.1325,18.176,21.891,98.700
432,07/14/15 12:00:00,0.1281,18.271,21.867,98.300
433,07/14/15 13:00:00,0.1245,18.366,22.178,96.500
434,07/14/15 14:00:00,0.1216,18.414,21.819,96.700
435,07/14/15 15:00:00,0.1194,18.485,22.537,96.100
436,07/14/15 16:00:00,0.1165,18.557,21.700,95.000
437,07/14/15 17:00:00,0.1136,18.580,22.513,93.600
438,07/14/15 18:00:00,0.1114,18.628,21.748,93.400
439,07/14/15 19:00:00,0.1100,18.652,21.294,95.200
440,07/14/15 20:00:00,0.1085,18.628,21.056,96.300
441,07/14/15 21:00:00,0.1071,18.628,22.393,94.600
442,07/14/15 22:00:00,0.1056,18.604,21.557,90.800
443,07/14/15 23:00:00,0.1049,18.604,20.293,89.800
444,07/15/15 00:00:00,0.1034,18.533,18.699,86.000
445,07/15/15 01:00:00,0.1027,18.366,17.201,81.600
446,07/15/15 02:00:00,0.1020,18.105,15.629,75.500
