"Plot Title: forest"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 2252216, SEN S/N: 2012386)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2226786)","Temp, °C (LGR S/N: 2252216, SEN S/N: 2229654)","RH, % (LGR S/N: 2252216, SEN S/N: 2229654)"
394,09/09/17 01:00:00  AM,0.0206,13.834,9.287,90.500
395,09/09/17 02:00:00  AM,0.0206,13.738,9.114,90.400
396,09/09/17 03:00:00  AM,0.0206,13.642,8.295,91.600
397,09/09/17 04:00:00  AM,0.0214,13.546,7.619,92.200
398,09/09/17 05:00:00  AM,0.0214,13.449,7.368,92.600
399,09/09/17 06:00:00  AM,0.0214,13.329,7.368,92.500
400,09/09/17 07:00:00  AM,0.0214,13.209,7.041,92.100
401,09/09/17 08:00:00  AM,0.0214,13.088,7.494,91.800
402,09/09/17 09:00:00  AM,0.0214,12.968,9.903,86.900
403,09/09/17 10:00:00  AM,0.0214,12.920,12.292,79.600
404,09/09/17 11:00:00  AM,0.0214,12.920,13.209,71.200
405,09/09/17 12:00:00  PM,0.0206,12.968,13.834,66.300
406,09/09/17 01:00:00  PM,0.0206,13.040,14.481,65.900
407,09/09/17 02:00:00  PM,0.0199,13.137,15.772,62.000
408,09/09/17 03:00:00  PM,0.0199,13.257,16.320,60.300
409,09/09/17 04:00:00  PM,0.0192,13.353,16.654,59.100
410,09/09/17 05:00:00  PM,0.0184,13.425,16.725,60.200
411,09/09/17 06:00:00  PM,0.0184,13.522,16.106,60.800
412,09/09/17 07:00:00  PM,0.0184,13.570,14.816,69.300
413,09/09/17 08:00:00  PM,0.0184,13.618,13.040,77.100
414,09/09/17 09:00:00  PM,0.0184,13.618,13.810,78.100
415,09/09/17 10:00:00  PM,0.0184,13.618,12.437,72.100
416,09/09/17 11:00:00  PM,0.0184,13.546,10.980,75.700
417,09/10/17 12:00:00  AM,0.0184,13.497,10.369,79.600
418,09/10/17 01:00:00  AM,0.0184,13.425,9.608,82.000
419,09/10/17 02:00:00  AM,0.0184,13.353,9.485,83.000
420,09/10/17 03:00:00  AM,0.0184,13.257,9.163,84.500
421,09/10/17 04:00:00  AM,0.0184,13.137,8.941,85.600
422,09/10/17 05:00:00  AM,0.0184,13.040,8.344,87.400
423,09/10/17 06:00:00  AM,0.0184,12.944,8.319,88.500
424,09/10/17 07:00:00  AM,0.0184,12.847,7.970,89.200
425,09/10/17 08:00:00  AM,0.0184,12.751,8.742,89.000
426,09/10/17 09:00:00  AM,0.0184,12.678,11.029,86.400
427,09/10/17 10:00:00  AM,0.0184,12.654,13.738,80.800
428,09/10/17 11:00:00  AM,0.0184,12.727,15.294,67.500
429,09/10/17 12:00:00  PM,0.0184,12.847,16.487,61.000
430,09/10/17 01:00:00  PM,0.0177,12.992,17.415,58.300
431,09/10/17 02:00:00  PM,0.0170,13.137,17.130,59.900
432,09/10/17 03:00:00  PM,0.0170,13.281,17.106,59.000
433,09/10/17 04:00:00  PM,0.0170,13.401,17.177,58.600
434,09/10/17 05:00:00  PM,0.0163,13.473,16.868,60.300
435,09/10/17 06:00:00  PM,0.0163,13.522,16.344,61.700
436,09/10/17 07:00:00  PM,0.0163,13.570,14.864,66.400
437,09/10/17 08:00:00  PM,0.0163,13.570,13.401,72.500
438,09/10/17 09:00:00  PM,0.0163,13.570,12.171,77.400
439,09/10/17 10:00:00  PM,0.0163,13.522,11.224,81.600
440,09/10/17 11:00:00  PM,0.0163,13.449,10.736,84.500
441,09/11/17 12:00:00  AM,0.0163,13.377,10.100,86.500
442,09/11/17 01:00:00  AM,0.0163,13.281,9.583,88.100
443,09/11/17 02:00:00  AM,0.0163,13.209,9.558,88.400
444,09/11/17 03:00:00  AM,0.0163,13.112,9.756,89.100
445,09/11/17 04:00:00  AM,0.0163,13.040,9.361,88.200
446,09/11/17 05:00:00  AM,0.0163,12.944,8.891,89.000
447,09/11/17 06:00:00  AM,0.0163,12.847,8.519,89.100
448,09/11/17 07:00:00  AM,0.0163,12.775,8.419,88.800
449,09/11/17 08:00:00  AM,0.0163,12.678,9.089,88.700
450,09/11/17 09:00:00  AM,0.0163,12.606,11.419,86.100
451,09/11/17 10:00:00  AM,0.0163,12.606,14.625,83.300
452,09/11/17 11:00:00  AM,0.0163,12.703,17.368,72.200
453,09/11/17 12:00:00  PM,0.0163,12.871,18.985,62.100
454,09/11/17 01:00:00  PM,0.0155,13.112,19.532,56.900
455,09/11/17 02:00:00  PM,0.0155,13.329,19.793,55.200
456,09/11/17 03:00:00  PM,0.0148,13.522,19.817,53.900
457,09/11/17 04:00:00  PM,0.0148,13.666,19.936,54.800
458,09/11/17 05:00:00  PM,0.0141,13.786,19.436,57.800
459,09/11/17 06:00:00  PM,0.0148,13.882,18.533,62.300
460,09/11/17 07:00:00  PM,0.0141,13.954,17.177,70.300
461,09/11/17 08:00:00  PM,0.0141,14.002,15.247,75.300
462,09/11/17 09:00:00  PM,0.0141,14.002,14.122,82.000
463,09/11/17 10:00:00  PM,0.0148,14.002,13.377,86.700
464,09/11/17 11:00:00  PM,0.0141,13.954,12.413,89.700
465,09/12/17 12:00:00  AM,0.0141,13.882,12.122,91.500
466,09/12/17 01:00:00  AM,0.0141,13.810,12.001,92.300
467,09/12/17 02:00:00  AM,0.0141,13.738,11.151,92.400
468,09/12/17 03:00:00  AM,0.0148,13.666,11.151,93.100
469,09/12/17 04:00:00  AM,0.0148,13.594,10.638,92.900
470,09/12/17 05:00:00  AM,0.0148,13.497,10.149,92.500
471,09/12/17 06:00:00  AM,0.0148,13.401,9.829,92.000
472,09/12/17 07:00:00  AM,0.0148,13.305,9.558,92.200
473,09/12/17 08:00:00  AM,0.0148,13.209,10.075,92.200
474,09/12/17 09:00:00  AM,0.0148,13.137,12.727,92.000
475,09/12/17 10:00:00  AM,0.0148,13.137,16.272,87.900
476,09/12/17 11:00:00  AM,0.0148,13.257,19.436,74.100
477,09/12/17 12:00:00  PM,0.0141,13.449,21.437,65.100
478,09/12/17 01:00:00  PM,0.0141,13.738,22.178,66.500
479,09/12/17 02:00:00  PM,0.0134,14.002,22.274,62.300
480,09/12/17 03:00:00  PM,0.0134,14.242,22.920,58.900
481,09/12/17 04:00:00  PM,0.0134,14.433,22.824,57.700
482,09/12/17 05:00:00  PM,0.0126,14.577,22.753,56.300
483,09/12/17 06:00:00  PM,0.0126,14.673,21.413,59.900
484,09/12/17 07:00:00  PM,0.0126,14.768,19.603,65.600
485,09/12/17 08:00:00  PM,0.0126,14.816,17.463,71.700
486,09/12/17 09:00:00  PM,0.0126,14.816,16.129,76.400
487,09/12/17 10:00:00  PM,0.0126,14.768,14.984,79.500
488,09/12/17 11:00:00  PM,0.0126,14.697,14.266,84.300
489,09/13/17 12:00:00  AM,0.0126,14.625,14.170,86.800
490,09/13/17 01:00:00  AM,0.0126,14.553,13.882,84.700
491,09/13/17 02:00:00  AM,0.0126,14.481,12.968,86.500
492,09/13/17 03:00:00  AM,0.0126,14.385,12.171,89.700
493,09/13/17 04:00:00  AM,0.0126,14.290,11.856,91.500
494,09/13/17 05:00:00  AM,0.0126,14.194,11.492,92.400
495,09/13/17 06:00:00  AM,0.0126,14.098,11.662,92.300
496,09/13/17 07:00:00  AM,0.0134,14.002,11.297,92.200
497,09/13/17 08:00:00  AM,0.0134,13.930,12.074,92.200
498,09/13/17 09:00:00  AM,0.0126,13.858,14.457,91.100
499,09/13/17 10:00:00  AM,0.0126,13.858,16.344,90.000
500,09/13/17 11:00:00  AM,0.0126,13.954,18.937,88.900
501,09/13/17 12:00:00  PM,0.0126,14.122,20.507,80.600
502,09/13/17 01:00:00  PM,0.0119,14.385,21.724,75.700
503,09/13/17 02:00:00  PM,0.0119,14.601,21.795,75.600
504,09/13/17 03:00:00  PM,0.0119,14.816,21.509,75.100
505,09/13/17 04:00:00  PM,0.0119,14.960,21.270,75.300
506,09/13/17 05:00:00  PM,0.0119,15.103,21.056,73.700
507,09/13/17 06:00:00  PM,0.0112,15.175,20.055,76.400
508,09/13/17 07:00:00  PM,0.0112,15.223,19.222,81.700
509,09/13/17 08:00:00  PM,0.0112,15.270,17.938,87.000
510,09/13/17 09:00:00  PM,0.0112,15.270,17.225,91.700
511,09/13/17 10:00:00  PM,0.0119,15.270,17.082,93.600
512,09/13/17 11:00:00  PM,0.0119,15.247,16.487,94.800
513,09/14/17 12:00:00  AM,0.0119,15.223,16.177,95.200
514,09/14/17 01:00:00  AM,0.0119,15.223,15.867,95.200
515,09/14/17 02:00:00  AM,0.0119,15.175,15.533,95.200
516,09/14/17 03:00:00  AM,0.0119,15.151,15.509,95.100
517,09/14/17 04:00:00  AM,0.0119,15.103,15.247,95.300
518,09/14/17 05:00:00  AM,0.0119,15.055,14.960,95.600
519,09/14/17 06:00:00  AM,0.0119,15.031,14.840,95.900
520,09/14/17 07:00:00  AM,0.0119,14.984,14.481,96.200
521,09/14/17 08:00:00  AM,0.0119,14.936,15.199,96.600
522,09/14/17 09:00:00  AM,0.0119,14.936,17.796,96.600
523,09/14/17 10:00:00  AM,0.0119,14.960,20.817,91.000
524,09/14/17 11:00:00  AM,0.0112,15.103,22.393,84.900
525,09/14/17 12:00:00  PM,0.0112,15.294,23.881,78.200
526,09/14/17 01:00:00  PM,0.0112,15.581,25.380,70.500
527,09/14/17 02:00:00  PM,0.0105,15.796,26.061,65.600
528,09/14/17 03:00:00  PM,0.0105,15.986,26.598,63.000
529,09/14/17 04:00:00  PM,0.0105,16.153,26.818,59.700
530,09/14/17 05:00:00  PM,0.0105,16.296,26.622,57.500
531,09/14/17 06:00:00  PM,0.0105,16.392,25.623,58.800
532,09/14/17 07:00:00  PM,0.0097,16.487,25.477,61.500
533,09/14/17 08:00:00  PM,0.0097,16.558,23.304,63.700
534,09/14/17 09:00:00  PM,0.0097,16.582,23.208,69.700
535,09/14/17 10:00:00  PM,0.0097,16.606,22.417,74.900
536,09/14/17 11:00:00  PM,0.0097,16.606,21.461,81.000
537,09/15/17 12:00:00  AM,0.0097,16.630,20.126,84.000
538,09/15/17 01:00:00  AM,0.0105,16.630,20.269,85.700
539,09/15/17 02:00:00  AM,0.0105,16.606,19.008,85.400
540,09/15/17 03:00:00  AM,0.0105,16.558,18.557,87.600
541,09/15/17 04:00:00  AM,0.0097,16.511,18.033,87.900
542,09/15/17 05:00:00  AM,0.0105,16.439,17.534,88.200
543,09/15/17 06:00:00  AM,0.0105,16.368,17.082,89.200
544,09/15/17 07:00:00  AM,0.0105,16.272,16.844,90.300
545,09/15/17 08:00:00  AM,0.0105,16.201,17.272,90.400
546,09/15/17 09:00:00  AM,0.0105,16.153,18.604,89.100
547,09/15/17 10:00:00  AM,0.0097,16.153,20.222,86.500
548,09/15/17 11:00:00  AM,0.0097,16.201,22.250,82.400
549,09/15/17 12:00:00  PM,0.0097,16.320,23.593,77.600
550,09/15/17 01:00:00  PM,0.0097,16.487,24.629,72.600
551,09/15/17 02:00:00  PM,0.0097,16.630,24.146,71.500
552,09/15/17 03:00:00  PM,0.0097,16.749,24.171,73.300
553,09/15/17 04:00:00  PM,0.0090,16.844,24.484,71.200
554,09/15/17 05:00:00  PM,0.0090,16.939,24.339,71.200
555,09/15/17 06:00:00  PM,0.0090,17.011,23.857,71.000
556,09/15/17 07:00:00  PM,0.0090,17.058,22.321,76.800
557,09/15/17 08:00:00  PM,0.0090,17.082,20.746,82.900
558,09/15/17 09:00:00  PM,0.0090,17.082,19.817,85.400
559,09/15/17 10:00:00  PM,0.0090,17.034,19.151,88.100
560,09/15/17 11:00:00  PM,0.0090,16.987,18.794,89.500
561,09/16/17 12:00:00  AM,0.0090,16.939,18.842,89.500
562,09/16/17 01:00:00  AM,0.0090,16.892,18.129,88.500
563,09/16/17 02:00:00  AM,0.0090,16.820,17.962,89.200
564,09/16/17 03:00:00  AM,0.0090,16.773,16.868,90.200
565,09/16/17 04:00:00  AM,0.0090,16.677,16.249,92.600
566,09/16/17 05:00:00  AM,0.0090,16.606,15.461,93.800
567,09/16/17 06:00:00  AM,0.0090,16.487,15.414,94.600
568,09/16/17 07:00:00  AM,0.0090,16.392,14.792,94.700
569,09/16/17 08:00:00  AM,0.0090,16.296,14.960,95.300
570,09/16/17 09:00:00  AM,0.0090,16.201,16.487,95.300
571,09/16/17 10:00:00  AM,0.0090,16.177,19.270,93.700
572,09/16/17 11:00:00  AM,0.0090,16.225,22.058,83.800
573,09/16/17 12:00:00  PM,0.0083,16.368,23.521,70.600
574,09/16/17 01:00:00  PM,0.0083,16.534,24.653,67.000
575,09/16/17 02:00:00  PM,0.0083,16.701,25.550,63.400
576,09/16/17 03:00:00  PM,0.0083,16.844,25.283,63.300
577,09/16/17 04:00:00  PM,0.0083,16.987,25.574,64.700
578,09/16/17 05:00:00  PM,0.0083,17.082,24.847,65.900
579,09/16/17 06:00:00  PM,0.0083,17.153,24.291,68.600
580,09/16/17 07:00:00  PM,0.0083,17.225,22.513,70.900
581,09/16/17 08:00:00  PM,0.0076,17.249,20.484,78.800
582,09/16/17 09:00:00  PM,0.0076,17.225,19.413,83.100
583,09/16/17 10:00:00  PM,0.0083,17.153,18.652,85.900
584,09/16/17 11:00:00  PM,0.0076,17.082,17.796,88.700
585,09/17/17 12:00:00  AM,0.0076,17.011,17.296,91.300
586,09/17/17 01:00:00  AM,0.0083,16.939,16.582,92.400
587,09/17/17 02:00:00  AM,0.0076,16.844,16.082,93.800
588,09/17/17 03:00:00  AM,0.0083,16.749,15.629,94.600
589,09/17/17 04:00:00  AM,0.0076,16.654,15.915,95.100
590,09/17/17 05:00:00  AM,0.0083,16.558,15.652,95.100
591,09/17/17 06:00:00  AM,0.0083,16.487,15.485,95.000
592,09/17/17 07:00:00  AM,0.0083,16.415,15.127,95.000
593,09/17/17 08:00:00  AM,0.0083,16.320,14.936,95.300
594,09/17/17 09:00:00  AM,0.0083,16.249,16.654,95.500
595,09/17/17 10:00:00  AM,0.0083,16.225,19.222,95.600
596,09/17/17 11:00:00  AM,0.0083,16.296,20.936,93.200
597,09/17/17 12:00:00  PM,0.0076,16.439,23.160,87.300
598,09/17/17 01:00:00  PM,0.0083,16.677,23.905,83.500
599,09/17/17 02:00:00  PM,0.0076,16.868,25.137,79.300
600,09/17/17 03:00:00  PM,0.0076,17.034,24.677,74.700
601,09/17/17 04:00:00  PM,0.0076,17.177,23.785,78.500
602,09/17/17 05:00:00  PM,0.0076,17.272,23.280,81.500
603,09/17/17 06:00:00  PM,0.0068,17.344,22.345,83.100
604,09/17/17 07:00:00  PM,0.0068,17.391,21.127,86.500
605,09/17/17 08:00:00  PM,0.0076,17.391,20.103,90.800
606,09/17/17 09:00:00  PM,0.0068,17.368,19.246,93.500
607,09/17/17 10:00:00  PM,0.0076,17.320,18.889,94.800
608,09/17/17 11:00:00  PM,0.0076,17.272,18.343,95.700
609,09/18/17 12:00:00  AM,0.0076,17.225,18.010,96.300
610,09/18/17 01:00:00  AM,0.0076,17.153,17.558,96.600
611,09/18/17 02:00:00  AM,0.0076,17.082,17.153,96.500
612,09/18/17 03:00:00  AM,0.0076,17.034,16.987,97.000
613,09/18/17 04:00:00  AM,0.0076,16.963,16.368,97.100
614,09/18/17 05:00:00  AM,0.0076,16.868,16.225,97.400
615,09/18/17 06:00:00  AM,0.0076,16.796,15.843,97.500
616,09/18/17 07:00:00  AM,0.0076,16.725,15.676,97.600
617,09/18/17 08:00:00  AM,0.0076,16.654,16.082,97.800
618,09/18/17 09:00:00  AM,0.0076,16.582,17.796,98.000
619,09/18/17 10:00:00  AM,0.0076,16.582,20.412,98.100
620,09/18/17 11:00:00  AM,0.0076,16.677,21.413,94.700
621,09/18/17 12:00:00  PM,0.0076,16.820,22.465,91.200
622,09/18/17 01:00:00  PM,0.0076,16.987,22.992,87.500
623,09/18/17 02:00:00  PM,0.0076,17.153,23.905,85.300
624,09/18/17 03:00:00  PM,0.0076,17.272,24.339,84.200
625,09/18/17 04:00:00  PM,0.0068,17.439,25.307,82.500
626,09/18/17 05:00:00  PM,0.0068,17.558,24.823,80.200
627,09/18/17 06:00:00  PM,0.0068,17.677,23.064,83.000
628,09/18/17 07:00:00  PM,0.0068,17.701,21.795,85.300
629,09/18/17 08:00:00  PM,0.0068,17.701,20.555,90.600
630,09/18/17 09:00:00  PM,0.0068,17.701,20.674,92.700
631,09/18/17 10:00:00  PM,0.0068,17.653,20.507,92.100
632,09/18/17 11:00:00  PM,0.0068,17.629,20.150,92.800
633,09/19/17 12:00:00  AM,0.0068,17.605,19.460,94.000
634,09/19/17 01:00:00  AM,0.0068,17.582,19.318,94.900
635,09/19/17 02:00:00  AM,0.0068,17.534,19.175,95.500
636,09/19/17 03:00:00  AM,0.0068,17.510,19.222,96.100
637,09/19/17 04:00:00  AM,0.0068,17.463,19.175,96.100
638,09/19/17 05:00:00  AM,0.0076,17.439,18.913,96.200
639,09/19/17 06:00:00  AM,0.0076,17.415,18.509,96.700
640,09/19/17 07:00:00  AM,0.0076,17.368,18.343,97.100
641,09/19/17 08:00:00  AM,0.0068,17.344,18.985,97.600
642,09/19/17 09:00:00  AM,0.0076,17.320,19.984,96.800
643,09/19/17 10:00:00  AM,0.0076,17.344,21.079,95.100
644,09/19/17 11:00:00  AM,0.0068,17.391,22.226,91.100
645,09/19/17 12:00:00  PM,0.0068,17.510,23.761,87.300
646,09/19/17 01:00:00  PM,0.0068,17.677,23.617,86.500
647,09/19/17 02:00:00  PM,0.0068,17.796,23.376,86.500
648,09/19/17 03:00:00  PM,0.0068,17.915,24.002,82.500
649,09/19/17 04:00:00  PM,0.0068,17.986,23.593,78.300
650,09/19/17 05:00:00  PM,0.0068,18.010,23.328,80.100
651,09/19/17 06:00:00  PM,0.0061,18.033,22.729,80.400
652,09/19/17 07:00:00  PM,0.0061,18.033,21.939,84.200
653,09/19/17 08:00:00  PM,0.0068,18.010,20.889,89.900
654,09/19/17 09:00:00  PM,0.0068,17.986,20.817,93.000
655,09/19/17 10:00:00  PM,0.0068,17.962,20.531,96.100
656,09/19/17 11:00:00  PM,0.0068,17.938,19.746,96.600
657,09/20/17 12:00:00  AM,0.0068,17.915,19.222,96.600
658,09/20/17 01:00:00  AM,0.0068,17.867,18.842,96.800
659,09/20/17 02:00:00  AM,0.0068,17.819,18.461,97.100
660,09/20/17 03:00:00  AM,0.0068,17.748,17.867,97.200
661,09/20/17 04:00:00  AM,0.0068,17.677,17.463,97.300
662,09/20/17 05:00:00  AM,0.0068,17.605,17.082,97.700
663,09/20/17 06:00:00  AM,0.0068,17.510,16.677,97.800
664,09/20/17 07:00:00  AM,0.0068,17.439,16.392,97.900
665,09/20/17 08:00:00  AM,0.0068,17.344,16.582,98.100
666,09/20/17 09:00:00  AM,0.0068,17.272,18.889,98.600
667,09/20/17 10:00:00  AM,0.0068,17.272,20.269,98.500
668,09/20/17 11:00:00  AM,0.0068,17.344,21.748,92.400
669,09/20/17 12:00:00  PM,0.0061,17.463,23.256,87.100
670,09/20/17 01:00:00  PM,0.0061,17.629,23.352,85.000
671,09/20/17 02:00:00  PM,0.0061,17.796,22.776,86.000
672,09/20/17 03:00:00  PM,0.0061,17.891,22.513,86.800
673,09/20/17 04:00:00  PM,0.0061,17.962,22.274,87.000
674,09/20/17 05:00:00  PM,0.0061,18.010,22.537,88.000
675,09/20/17 06:00:00  PM,0.0061,18.033,22.321,85.200
676,09/20/17 07:00:00  PM,0.0061,18.033,21.270,85.500
677,09/20/17 08:00:00  PM,0.0061,18.033,20.222,88.100
678,09/20/17 09:00:00  PM,0.0061,17.986,19.365,89.700
679,09/20/17 10:00:00  PM,0.0061,17.915,18.937,90.100
680,09/20/17 11:00:00  PM,0.0061,17.843,17.986,90.500
681,09/21/17 12:00:00  AM,0.0061,17.772,17.653,92.400
682,09/21/17 01:00:00  AM,0.0061,17.677,16.892,93.600
683,09/21/17 02:00:00  AM,0.0061,17.582,16.463,94.900
684,09/21/17 03:00:00  AM,0.0061,17.486,16.487,95.800
685,09/21/17 04:00:00  AM,0.0061,17.391,16.415,95.800
686,09/21/17 05:00:00  AM,0.0061,17.320,16.034,95.700
687,09/21/17 06:00:00  AM,0.0061,17.225,15.461,95.800
688,09/21/17 07:00:00  AM,0.0061,17.130,15.605,96.400
689,09/21/17 08:00:00  AM,0.0061,17.058,15.700,96.400
690,09/21/17 09:00:00  AM,0.0061,16.987,17.344,96.100
691,09/21/17 10:00:00  AM,0.0061,16.963,20.627,94.600
692,09/21/17 11:00:00  AM,0.0061,17.034,23.016,88.300
693,09/21/17 12:00:00  PM,0.0061,17.225,23.905,81.200
694,09/21/17 01:00:00  PM,0.0061,17.463,24.026,79.700
695,09/21/17 02:00:00  PM,0.0061,17.605,24.291,75.500
696,09/21/17 03:00:00  PM,0.0054,17.724,24.484,74.800
697,09/21/17 04:00:00  PM,0.0054,17.843,24.460,73.800
698,09/21/17 05:00:00  PM,0.0054,17.915,24.146,71.500
699,09/21/17 06:00:00  PM,0.0054,17.938,23.521,74.100
700,09/21/17 07:00:00  PM,0.0054,17.962,21.915,77.200
701,09/21/17 08:00:00  PM,0.0054,17.962,20.436,82.600
702,09/21/17 09:00:00  PM,0.0054,17.915,19.555,86.500
703,09/21/17 10:00:00  PM,0.0054,17.867,18.985,89.200
704,09/21/17 11:00:00  PM,0.0054,17.796,18.366,91.300
705,09/22/17 12:00:00  AM,0.0054,17.724,17.724,93.500
706,09/22/17 01:00:00  AM,0.0054,17.653,17.653,94.700
707,09/22/17 02:00:00  AM,0.0054,17.582,17.201,94.800
708,09/22/17 03:00:00  AM,0.0054,17.510,16.892,95.000
709,09/22/17 04:00:00  AM,0.0054,17.463,16.463,95.100
710,09/22/17 05:00:00  AM,0.0054,17.368,16.415,95.700
711,09/22/17 06:00:00  AM,0.0054,17.296,16.129,95.800
712,09/22/17 07:00:00  AM,0.0061,17.225,16.129,96.000
713,09/22/17 08:00:00  AM,0.0061,17.153,16.368,95.500
714,09/22/17 09:00:00  AM,0.0061,17.082,17.962,94.300
715,09/22/17 10:00:00  AM,0.0061,17.082,21.175,92.400
716,09/22/17 11:00:00  AM,0.0061,17.130,23.232,84.100
717,09/22/17 12:00:00  PM,0.0054,17.296,24.315,74.400
718,09/22/17 01:00:00  PM,0.0054,17.463,24.629,70.700
719,09/22/17 02:00:00  PM,0.0054,17.605,24.629,67.500
720,09/22/17 03:00:00  PM,0.0054,17.701,24.339,68.700
721,09/22/17 04:00:00  PM,0.0054,17.772,23.569,67.800
722,09/22/17 05:00:00  PM,0.0054,17.819,23.497,66.100
723,09/22/17 06:00:00  PM,0.0054,17.819,22.657,61.000
724,09/22/17 07:00:00  PM,0.0046,17.819,21.366,64.900
725,09/22/17 08:00:00  PM,0.0046,17.772,20.031,67.400
726,09/22/17 09:00:00  PM,0.0046,17.724,18.747,73.300
727,09/22/17 10:00:00  PM,0.0054,17.629,18.461,77.100
728,09/22/17 11:00:00  PM,0.0054,17.558,17.938,80.000
729,09/23/17 12:00:00  AM,0.0054,17.463,17.629,82.400
730,09/23/17 01:00:00  AM,0.0054,17.391,17.510,82.800
731,09/23/17 02:00:00  AM,0.0054,17.320,17.082,82.400
732,09/23/17 03:00:00  AM,0.0054,17.249,16.701,84.000
733,09/23/17 04:00:00  AM,0.0054,17.153,16.082,86.100
734,09/23/17 05:00:00  AM,0.0054,17.082,16.201,86.700
735,09/23/17 06:00:00  AM,0.0054,17.011,15.986,87.000
736,09/23/17 07:00:00  AM,0.0054,16.939,16.010,87.700
737,09/23/17 08:00:00  AM,0.0054,16.868,16.773,88.000
738,09/23/17 09:00:00  AM,0.0054,16.844,18.747,86.300
739,09/23/17 10:00:00  AM,0.0054,16.868,23.064,81.400
740,09/23/17 11:00:00  AM,0.0054,16.963,26.329,66.600
741,09/23/17 12:00:00  PM,0.0054,17.177,28.171,58.700
742,09/23/17 01:00:00  PM,0.0046,17.415,29.715,53.500
743,09/23/17 02:00:00  PM,0.0046,17.653,30.495,54.000
744,09/23/17 03:00:00  PM,0.0046,17.891,30.773,53.900
745,09/23/17 04:00:00  PM,0.0039,18.105,30.293,53.700
746,09/23/17 05:00:00  PM,0.0039,18.295,30.748,55.000
747,09/23/17 06:00:00  PM,0.0039,18.461,28.692,61.200
748,09/23/17 07:00:00  PM,0.0039,18.580,26.720,70.900
749,09/23/17 08:00:00  PM,0.0039,18.675,25.623,76.800
750,09/23/17 09:00:00  PM,0.0039,18.723,24.557,80.100
751,09/23/17 10:00:00  PM,0.0039,18.747,23.400,83.300
752,09/23/17 11:00:00  PM,0.0039,18.747,23.208,84.800
753,09/24/17 12:00:00  AM,0.0039,18.723,22.681,83.700
754,09/24/17 01:00:00  AM,0.0039,18.699,21.819,85.800
755,09/24/17 02:00:00  AM,0.0039,18.675,21.533,88.400
756,09/24/17 03:00:00  AM,0.0039,18.628,20.793,89.900
757,09/24/17 04:00:00  AM,0.0039,18.580,20.365,90.900
758,09/24/17 05:00:00  AM,0.0039,18.533,20.317,91.800
759,09/24/17 06:00:00  AM,0.0046,18.461,19.460,92.000
760,09/24/17 07:00:00  AM,0.0046,18.414,19.603,93.000
761,09/24/17 08:00:00  AM,0.0046,18.343,19.770,93.300
762,09/24/17 09:00:00  AM,0.0046,18.295,21.413,92.800
763,09/24/17 10:00:00  AM,0.0046,18.295,24.171,89.000
764,09/24/17 11:00:00  AM,0.0046,18.390,27.456,76.900
765,09/24/17 12:00:00  PM,0.0046,18.533,29.315,68.800
766,09/24/17 01:00:00  PM,0.0039,18.747,30.545,62.600
767,09/24/17 02:00:00  PM,0.0039,18.961,31.459,59.700
768,09/24/17 03:00:00  PM,0.0039,19.151,31.868,56.600
769,09/24/17 04:00:00  PM,0.0032,19.294,31.128,55.200
770,09/24/17 05:00:00  PM,0.0032,19.436,30.444,56.300
771,09/24/17 06:00:00  PM,0.0032,19.508,29.165,59.600
772,09/24/17 07:00:00  PM,0.0032,19.579,27.505,66.800
773,09/24/17 08:00:00  PM,0.0032,19.603,25.939,70.100
774,09/24/17 09:00:00  PM,0.0032,19.579,24.605,76.000
775,09/24/17 10:00:00  PM,0.0032,19.555,23.857,79.700
776,09/24/17 11:00:00  PM,0.0032,19.508,23.064,82.600
777,09/25/17 12:00:00  AM,0.0032,19.436,22.274,84.900
778,09/25/17 01:00:00  AM,0.0032,19.389,21.652,87.200
779,09/25/17 02:00:00  AM,0.0032,19.318,21.581,88.500
780,09/25/17 03:00:00  AM,0.0032,19.270,21.270,87.400
781,09/25/17 04:00:00  AM,0.0032,19.199,21.127,89.100
782,09/25/17 05:00:00  AM,0.0032,19.127,20.770,88.400
783,09/25/17 06:00:00  AM,0.0032,19.056,20.126,89.500
784,09/25/17 07:00:00  AM,0.0032,18.985,19.175,91.900
785,09/25/17 08:00:00  AM,0.0032,18.913,19.460,93.300
786,09/25/17 09:00:00  AM,0.0032,18.842,21.318,91.400
787,09/25/17 10:00:00  AM,0.0032,18.818,24.363,86.800
788,09/25/17 11:00:00  AM,0.0032,18.866,27.604,75.600
789,09/25/17 12:00:00  PM,0.0032,18.985,28.593,66.600
790,09/25/17 01:00:00  PM,0.0032,19.151,28.965,65.000
791,09/25/17 02:00:00  PM,0.0032,19.318,29.565,64.000
792,09/25/17 03:00:00  PM,0.0025,19.484,29.490,62.200
793,09/25/17 04:00:00  PM,0.0025,19.603,28.766,64.600
794,09/25/17 05:00:00  PM,0.0025,19.698,28.122,66.400
795,09/25/17 06:00:00  PM,0.0025,19.746,26.769,69.900
796,09/25/17 07:00:00  PM,0.0025,19.770,24.968,75.200
797,09/25/17 08:00:00  PM,0.0025,19.746,23.569,81.600
798,09/25/17 09:00:00  PM,0.0025,19.698,22.585,85.700
799,09/25/17 10:00:00  PM,0.0025,19.651,21.987,88.700
800,09/25/17 11:00:00  PM,0.0025,19.579,21.533,91.100
